sampleID	Bucket	SampleNumber	SampleType	FLWC_Detail	FLWC_Age_Months	FLWC_Location	Sampler_Initials	Bulking_Material_Detail	Composting_Time_Point	Date	Season	Crate_Location	Temp_Top_Bucket_C	Temp_Bottom_Bucket_C	Average_Ambient_Temp	Wt_Bucket_Compost_Kg	Wt_Bucket_Kg	Wt_Compost_Kg	Observations_Outside_Bucket	Observations_Vent_Tube	Visible_Contents_Access_Port	Compost_Temp_C	Compost_Moisture_Percent	Sample_Weight_g	Observed_Sample_Color	Observed_Sample_Moisture	Observed_Sample_Contents	Observed_Sample_Smell	Observed_Sample_Organisms_YN	Organism_Type	Length_Observed_Organism_mm	Compost_pH	Notes_Comments	sample_uuid	Sequenced_16S	Sequenced_18S	Sequenced_ITS	Sequenced_Metagenome
S_6b34ce13	15	29	Human Excrement Compost				KVO		22	2022-12-08		2	10.5	10	10.25	4.9	1.4	3.5		coconut coir	coconut coir	9.2	100	2					N			5			Y		Y	
S_58416a12	15	30	Human Excrement Compost				AR		23	2022-12-15		3	13	14	13.5	4.8	1.4	3.4		coconut coir; live black flies	coconut coir	11.5	85	2					N			5			Y			Y
S_5278342	15	31	Human Excrement Compost				KVO		24	2022-12-22		4	13	13	13	4.8	1.4	3.4		coconut coir	coconut coir; feces	9.8	100	2					N			5			Y		Y	
S_c029e4bf	15	32	Human Excrement Compost				KVO		25	2022-12-29		5	9	9	9	4.8	1.4	3.4		coconut coir	coconut coir; feces	8.9	100	2					N			5			Y			Y
S_d8f3b697	15	33	Human Excrement Compost				KVO		26	2023-01-05		6	10	10	10	4.8	1.4	3.4		coconut coir	coconut coir; feces	9.2	100	2					N			5			Y		Y	
S_2b0ea153	15	34	Human Excrement Compost				KVO		27	2023-01-12		7	8	8	8	4.8	1.4	3.4		coconut coir	coconut coir; feces	8.9	100	2					N			5			Y			Y
S_14977ca1	15	35	Human Excrement Compost				AR		28	2023-01-19		8	8	8	8	4.8	1.4	3.4		coconut coir	coconut coir; feces	8.3	100	2					N			5			Y		Y	
S_f3a2013a	15	36	Human Excrement Compost				AR		29	2023-01-26		9	8	8	8	4.7	1.4	3.3		coconut coir	coconut coir	7.5	100	2					N			5			Y			Y
S_32e508f8	15	37	Human Excrement Compost				AR		30	2023-02-02		10	8	8	8	4.7	1.4	3.3		coconut coir	coconut coir	8.6	100	2					N			5			Y		Y	
S_2fec6926	15	38	Human Excrement Compost				AR		31	2023-02-09		11	9	9	9	4.7	1.4	3.3		coconut coir	coconut coir	9	100	2					N			4.5			Y			Y
S_44bcf9bf	15	39	Human Excrement Compost				AR		32	2023-02-16		12	8	8	8	4.7	1.4	3.3		coconut coir	coconut coir; feces	8.7	99	2					N			5			Y		Y	
S_c18ad7a5	15	40	Human Excrement Compost				AR		33	2023-02-23		13	8	8	8	4.7	1.4	3.3		coconut coir	coconut coir	8.4	100	2					N			5			Y			Y
S_ea7db755	15	41	Human Excrement Compost				KVO		34	2023-03-02		14	9	9	9	4.7	1.4	3.3		coconut coir	coconut coir	8.6	100	2					N			4.5			Y		Y	
S_66688a48	15	42	Human Excrement Compost				AR		35	2023-03-09		15	12	12	12	4.6	1.4	3.2		coconut coir	coconut coir	9.4	100	2					N			5			Y	Y		Y
S_88e6274b	15	43	Human Excrement Compost				AR		36	2023-03-16		16	12	12	12	4.7	1.4	3.3		coconut coir	coconut coir	9.4	100	2					N			5			Y		Y	
S_9e74279a	15	44	Human Excrement Compost				AR		37	2023-03-23		17	10	10	10	4.7	1.4	3.3		coconut coir	coconut coir	9.4	100	2					N			5			Y			Y
S_c6362b76	15	45	Human Excrement Compost				AR		38	2023-03-30		18	10	10	10	4.7	1.4	3.3		coconut coir	coconut coir	10.2	100	2					N			5			Y		Y	
S_073fbd1c	15	46	Human Excrement Compost				KVO		39	2023-04-06		19	12	12	12	4.7	1.4	3.3		coconut coir	coconut coir	10.4	100	2					N			5			Y			Y
S_81ab1313	15	47	Human Excrement Compost				AR		40	2023-04-13		20	22	22	22	4.7	1.4	3.3		coconut coir	coconut coir	12.5	98	2					N			4.5			Y		Y	
S_a94a9f96	15	48	Human Excrement Compost				KVO		41	2023-04-20		1	14.5	15	14.75	4.6	1.4	3.2		coconut coir	coconut coir	10.3	100	2					N			4.5			Y			Y
S_e14d950e	15	49	Human Excrement Compost				AR		42	2023-04-27		2	15	15	15	4.6	1.4	3.2		coconut coir	coconut coir	10.2	86	2					N			4.5			Y		Y	
S_bc339a26	15	50	Human Excrement Compost				PI		43	2023-05-04		3	15	15	15	4.6	1.4	3.2		coconut coir	coconut coir	12.1	86	2					N			4.5			Y			Y
S_8b38b3a0	15	51	Human Excrement Compost				PI		44	2023-05-11		4	14.5	15	14.75	4.6	1.4	3.2		coconut coir	coconut coir	10.3	85	2					N			4.5			Y		Y	
S_c6f908d8	15	52	Human Excrement Compost				PI		45	2023-05-18		5	15	15	15	4.6	1.4	3.2		coconut coir	coconut coir	13.2	70	2					N			4.5			Y			Y
S_e35d8e41	15	53	Human Excrement Compost				PI		46	2023-05-25		6	15	15.5	15.25	4.6	1.4	3.2		coconut coir	coconut coir	13.1	110	2					N			4.5			Y		Y	
S_e3618823	15	54	Human Excrement Compost				PI		47	2023-06-01		7	15.5	15	15.25	4.5	1.4	3.1		coconut coir	coconut coir	12.5	96	2					N			4.5			Y			Y
S_5112bf5f	15	55	Human Excrement Compost				PI		48	2023-06-08		8	19	20	19.5	4.6	1.4	3.2		coconut coir	coconut coir	13	76	2					N			4.5			Y		Y	
S_33016047	15	56	Human Excrement Compost				PI		49	2023-06-15		9	19	19.5	19.25	4.6	1.4	3.2		coconut coir	coconut coir	13.1	91	2					N			4.5			Y			Y
S_8ec9928a	15	57	Human Excrement Compost				PI		50	2023-06-22		10	17	17	17	4.5	1.4	3.1		coconut coir	coconut coir	14.9	87	2					N			4.5			Y		Y	
S_f41fc9df	15	58	Human Excrement Compost				PI		51	2023-06-29		11	19	19.5	19.25	4.5	1.4	3.1		coconut coir	coconut coir	14.4	96	2					N			4.5			Y			Y
S_df95db57	15	59	Human Excrement Compost				PI		52	2023-07-06		12	20	20	20	4.4	1.4	3		coconut coir	coconut coir	16.9	100	2					N			4.75			Y	Y	Y	
S_93bc32ac	15		Human Excrement Compost				PI			2023-08-10		20	24	24	24	4.5	1.6	2.9		coconut coir	coconut coir	20.3	100	2					N			4.5	Samples collected; DNA not extracted					
S_7810eee6	16	1	Bulking Material				Participant	Pine Shavings																											Y	Y		Y
S_5d41e74b	16	2	Inside Toilet Pre Use				Participant																												Y			Y
S_13ad5b3f	16	3	Soil Nearby Toilet				Participant																												Y			Y
S_61b46f5c	16	4	Other Controls				Participant																												Y			
S_f44a9069	16	5	Human Excrement				Participant																												Y	Y		Y
S_5aed4e5b	16	6	Human Excrement				Participant																												Y	Y		Y
S_c24eb33e	16	7	Human Excrement				Participant																												Y	Y		Y
S_c82b032c	16	8	Human Excrement Compost				ST		1	2022-07-07	Summer	7	21.5	22	21.75	4.2	1.4	2.8		pine shavings; live black flies	pine shavings	16.5	41	2					N			7	Sewer smell coming from bucket		Y	Y		Y
S_ce563484	16	9	Human Excrement Compost				ST		2	2022-07-14	Summer	8	25	24	24.5	4.2	1.4	2.8	dead black flies	pine shavings; live black flies	pine shavings	19.7	75	2					Y	live black fly	too fast to measure	7	Sewer smell coming from bucket		Y		Y	
S_0975edb5	16	10	Human Excrement Compost				ST		3	2022-07-21	Summer	9	22	20	21	4.1	1.4	2.7	dead black flies	pine shavings; live black flies	pine shavings	19	62	2					N			7			Y			Y
S_71fe51b3	16	11	Human Excrement Compost				ST		4	2022-07-28	Summer	10	20.5	20	20.25	4.1	1.4	2.7	dead black flies	pine shavings; small and big live black flies	pine shavings	19.1	58	2					N			7			Y		Y	
S_1db63fd8	16	12	Human Excrement Compost				ST		5	2022-08-04	Summer	11	17.5	18	17.75	4.1	1.4	2.7	dead and live black flies	pine shavings; small live black flies	pine shavings; small live black flies	19.7	52	2					Y	live black fly	too fast to measure	7	Sewer smell coming from bucket		Y			Y
S_37b537ab	16	13	Human Excrement Compost				ST		6	2022-08-11	Summer	12	20	19	19.5	4.1	1.4	2.7	dead and live black flies	pine shavings; small live black flies	pine shavings; small live black flies	18.3	45	2					Y	live black fly	too fast to measure	7	Sewer smell coming from bucket		Y		Y	
S_ccca29fb	16	14	Human Excrement Compost				JM		7	2022-08-18	Summer	13	24	23	23.5	4.1	1.4	2.7	dead and live black flies	pine shave; small live black flies	pine shavings; small live black flies	18.1	70	2					Y	live black fly	too fast to measure	7			Y			Y
S_f694a6ef	16	15	Human Excrement Compost				ST		8	2022-08-25	Summer	14	18.5	18	18.25	4	1.4	2.6	dead and live black flies	pine shave; small live black flies	pine shavings; small live black flies	17.2	64	2					Y	live black fly	too fast to measure	7			Y		Y	
S_8be7bfa3	16	16	Human Excrement Compost				AR		9	2022-09-01		15	26.5	30	28.25	4	1.4	2.6		pine shavings; small black flies	pine shavings	20.6	48	2					N			6.5			Y			Y
S_e8d1d97f	16	17	Human Excrement Compost				AR		10	2022-09-08		16	20.5	21	20.75	4	1.4	2.6		pine shavings; small black flies	pine shavings; feces; white fungus	17.9	33	2					Y	light brown pupa	3	6.25			Y		Y	
S_21f81b81	16	18	Human Excrement Compost				AR		11	2022-09-15		17	18.5	18	18.25	3.9	1.4	2.5		pine shavings; small black flies	pine shavings; feces; live black fly	14.6	46	2					Y	light brown pupa	4	5.5			Y			Y
S_e121eab8	16	19	Human Excrement Compost				AR		12	2022-09-22		18	20.5	20	20.25	3.9	1.4	2.5		pine shavings	pine shavings	17.2	43	2					Y	dark yellow pupa	4	6.25			Y		Y	
S_b7caa7d8	16	20	Human Excrement Compost				KVO		13	2022-09-29		19	14.5	15	14.75	3.9	1.4	2.5		pine shavings	pine shavings	14.2	32	2					N			6.25			Y			Y
S_a5a84a48	16	21	Human Excrement Compost				AR		14	2022-10-06		20	15	15	15	4	1.4	2.6		pine shavings	pine shavings	13.1	47	2					N			6.25			Y		Y	
S_e1f6d0be	16	22	Human Excrement Compost				AR		15	2022-10-13		1	15.5	15	15.25	3.9	1.4	2.5		pine shavings	pine shavings	11.2	37	2					N			6.25			Y			Y
S_571f565f	16	23	Human Excrement Compost				AR		16	2022-10-20		2	16.5	18	17.25	4	1.4	2.6		pine shavings	pine shavings; live black flies	11.5	41	2					N			6.25			Y		Y	
S_f3ace39a	16	24	Human Excrement Compost				KVO		17	2022-10-27		3	14.5	15	14.75	4	1.4	2.6		pine shavings	pine shavings	10.5	67	2					N			6.25			Y			Y
S_49fe81ad	16	25	Human Excrement Compost				KVO		18	2022-11-03		4	11	11	11	3.9	1.4	2.5		pine shavings	pine shavings; black flie	10.3	62	2								6.25			Y	Y	Y	
S_88e24a0d	16	26	Human Excrement Compost				KVO		19	2022-11-10		5	14.5	15	14.75	3.9	1.4	2.5		pine shavings	pine shavings; feces	10.6	69	2					N			6.25			Y			Y
S_66c10f7a	16	27	Human Excrement Compost				KVO		20	2022-11-17		6	14	13	13.5	3.9	1.4	2.5		pine shavings; live black flies	pine shavings; black flies	9.5	47	2					N			6.25			Y		Y	
S_05c6e0cb	16	28	Human Excrement Compost				AR		21	2022-11-24		7	14	14	14	3.9	1.4	2.5		pine shavings	pine shavings	9.3	34	2					N			6.25			Y			Y
S_c9337bf5	16	29	Human Excrement Compost				AR		22	2022-12-01		8	12	13	12.5	3.9	1.4	2.5		pine shavings	pine shavings	10.1	31	2					N			6.25			Y		Y	
S_bd31ebc5	16	30	Human Excrement Compost				KVO		23	2022-12-08		9	12	12	12	3.9	1.4	2.5		pine shavings	pine shavings	9.6	64	2					N			6.25			Y			Y
S_1065a603	16	31	Human Excrement Compost				AR		24	2022-12-15		10	15	15	15	3.8	1.4	2.4		pine shavings; live black flies	pine shavings	11.7	26	2					N			6.25			Y		Y	
S_d12bf797	16	32	Human Excrement Compost				KVO		25	2022-12-22		11	12.5	13	12.75	3.9	1.4	2.5		pine shavings; live black flies	pine shavings	11.2	44	2					N			5.5			Y			Y
S_ad31613e	16	33	Human Excrement Compost				KVO		26	2022-12-29		12	10	10	10	3.8	1.4	2.4		pine shavings; live black flies	pine shavings	9.6	47	2					N			5.5			Y		Y	
S_934061d9	16	34	Human Excrement Compost				KVO		27	2023-01-05		13	10	10	10	3.8	1.4	2.4		pine shavings; live black flies	pine shavings; live black flies	8.9	56	2					N			5			Y			Y
S_4fc79697	16	35	Human Excrement Compost				KVO		28	2023-01-12		14	8	8	8	3.8	1.4	2.4		pine shavings; live black flies	pine shavings; live black flies	8.9	60	2					N			5			Y		Y	
S_f6a6100a	16	36	Human Excrement Compost				AR		29	2023-01-19		15	8.5	8	8.25	3.8	1.4	2.4		pine shavings; live black flies	pine shavings	8.2	41	2					N			4.5			Y			Y
S_ab5f0c13	16	37	Human Excrement Compost				AR		30	2023-01-26		16	8	8	8	3.8	1.4	2.4		pine shavings; live black flies	pine shavings	8.5	27	2					N			5			Y		Y	
S_36ad1824	16	38	Human Excrement Compost				AR		31	2023-02-02		17	8	8	8	3.8	1.4	2.4		pine shavings; live black flies	pine shavings; feces	7.8	40	2					N			4.5			Y			Y
S_0e8ff749	16	39	Human Excrement Compost				AR		32	2023-02-09		18	9	9	9	3.8	1.4	2.4		pine shavings	pine shavings; feces	9.3	28	2					N			4.5			Y		Y	
S_f1425e2e	16	40	Human Excrement Compost				AR		33	2023-02-16		19	8	8	8	3.8	1.4	2.4		pine shavings	pine shavings; feces	8	36	2					N			4.5			Y			Y
S_d912172e	16	41	Human Excrement Compost				AR		34	2023-02-23		20	8.5	8	8.25	3.7	1.4	2.3		pine shavings	pine shavings; feces	8.4	63	2					N			5			Y		Y	
S_ec7f65cf	16	42	Human Excrement Compost				KVO		35	2023-03-02		1	9	9	9	3.7	1.4	2.3		pine shavings	pine shavings	8.7	45	2					N			4.5			Y	Y		Y
S_731619d3	16	43	Human Excrement Compost				AR		36	2023-03-09		2	12	12	12	3.6	1.4	2.2		pine shavings; live black flies	pine shavings	9.4	38	2					N			4.5			Y		Y	
S_d32901e3	16	44	Human Excrement Compost				AR		37	2023-03-16		3	13	12	12.5	3.7	1.4	2.3		pine shavings	pine shavings; live black flies	9.7	59	2					N			5			Y			Y
S_a11f6626	16	45	Human Excrement Compost				AR		38	2023-03-23		4	12	12	12	3.7	1.4	2.3		pine shavings	pine shavings	10.2	31	2					N			5			Y		Y	
S_bdf85b57	16	46	Human Excrement Compost				AR		39	2023-03-30		5	10	10	10	3.7	1.4	2.3		pine shavings	pine shavings; live black flies	10.3	43	2					N			5			Y			Y
S_710f0d55	16	47	Human Excrement Compost				KVO		40	2023-04-06		6	11.5	11	11.25	3.7	1.4	2.3		pine shavings; live black flies	pine shavings	9.3	48	2					N			5			Y		Y	
S_b01a8378-A	16	48	Human Excrement Compost				KVO		41	2023-04-13		7	22	17.5	19.75	3.7	1.4	2.3		pine shavings	pine shavings; live black flies	12.5	45	2					N			4.5			Y			Y
S_9cfd377f	16	49	Human Excrement Compost				KVO		42	2023-04-20		8	13	14	13.5	3.6	1.4	2.2		pine shavings	pine shavings; live black flies	10.6	40	2					N			5			Y		Y	
S_c0725147	16	50	Human Excrement Compost				AR		43	2023-04-27		9	15	15	15	3.6	1.4	2.2		pine shavings; live black flies	pine shavings	12	49	2					N			4.5			Y			Y
S_614c4eec	16	51	Human Excrement Compost				PI		44	2023-05-04		10	15.5	15	15.25	3.6	1.4	2.2		pine shavings	pine shavings	14.3	32	2					N			4.5			Y		Y	
S_0ca1c1f8	16	52	Human Excrement Compost				PI		45	2023-05-11		11	13	13	13	3.6	1.4	2.2		pine shavings	pine shavings; live black flies	12.6	60	2					N			4.5			Y			Y
S_b70aa6b4	16	53	Human Excrement Compost				PI		46	2023-05-18		12	15	15	15	3.6	1.4	2.2		pine shavings	pine shavings	14.5	36	2					N			4.75			Y		Y	
S_bb7daa8c	16	54	Human Excrement Compost				PI		47	2023-05-25		13	16	16	16	3.6	1.4	2.2		pine shavings	pine shavings	13.6	67	2					N			4.5			Y			Y
S_491222d8	16	55	Human Excrement Compost				PI		48	2023-06-01		14	13	13	13	3.5	1.4	2.1		pine shavings	pine shavings	12.5	67	2					N			4.5			Y		Y	
S_a1b057e3	16	56	Human Excrement Compost				PI		49	2023-06-08		15	17	17	17	3.5	1.4	2.1		pine shavings	pine shavings	12.7	38	2					N			4.75			Y			Y
S_d0cbaede-A	16	57	Human Excrement Compost				PI		50	2023-06-15		16	17	16.5	16.75	3.6	1.4	2.2		pine shavings	feces; pine shavings	13.4	53	2					N			4.75			Y		Y	
S_2414cd23	16	58	Human Excrement Compost				PI		51	2023-06-22		17	16	16	16	3.5	1.4	2.1		pine shavings	pine shavings	14	49	2					N			4.75			Y			Y
S_21041ba9	16	59	Human Excrement Compost				PI		52	2023-06-29		18	16	16.5	16.25	3.4	1.4	2		pine shavings	pine shavings	14.2	62	2					N			4.75			Y	Y	Y	
S_bbade2b3	16		Human Excrement Compost				PI			2023-08-10		13	26	26	26	3.5	1.6	1.9		pine shavings	pine shavings	18.7	53	2					N			4.5	Samples collected; DNA not extracted					
S_0bd17			Bulking Material	Pine Debris	0.5	Forestdale	CO			2020-12-03																									Y		Y	
S_5295e			Bulking Material	Pine Debris	0.5	Forestdale	CO			2020-12-03																									Y			Y
S_cb9b0			Bulking Material	Pine Debris	0.5	Forestdale	CO			2020-12-03																									Y		Y	
S_25b9b			Bulking Material	Food Waste	14	NAU	HC			2020-09-25																									Y			Y
S_8c959			Bulking Material	Food Waste	14	NAU	EB			2020-09-25																									Y		Y	
S_af156			Bulking Material	Food Waste	14	NAU	CO			2020-09-25																									Y			Y
S_eeab3			Bulking Material	Wood Chips	1 - 24	NAU	HC			2020-12-17																									Y	Y	Y	
S_9eb39			Bulking Material	Wood Chips	1 - 24	NAU	HC			2020-12-17																									Y			Y
S_659c7			Bulking Material	Wood Chips	1 - 24	NAU	HC			2020-12-17																									Y		Y	
S_ddabc			Bulking Material	Wood Chips	1 - 24	NAU	HC			2020-12-17																									Y			Y
S_2828d			Bulking Material	Wood Chips	1 - 24	NAU	HC			2020-12-17																									Y		Y	
S_d8ff9			Bulking Material	Wood Chips	1 - 24	NAU	HC			2020-12-17																									Y	Y		Y
S_14950			Bulking Material	Pine Debris		NAU	CO			2020-09-25																									Y			
S_2d3d1			Bulking Material	Pine Debris		NAU	CO			2020-09-25																									Y			
S_60d03			Bulking Material	Pine Debris		NAU	HC			2020-09-25																									Y			
S_90854			Bulking Material	Pine Debris		NAU	HC			2020-09-25																									Y			
S_a5abf			Bulking Material	Pine Debris		NAU	EB			2020-09-25																									Y			
S_fe9ff			Bulking Material	Pine Debris		NAU	EB			2020-09-25																									Y			
S_0359c			Food Compost	Food Waste	1	Colton Composting	CO			2020-12-19																									Y		Y	
S_09fe1			Food Compost	Food Waste	1	Colton Composting	CO			2020-12-19																									Y			Y
S_7e92a			Food Compost	Food Waste	1	Colton Composting	CO			2020-12-19																									Y		Y	
S_8b070			Food Compost	Food Waste	1	Colton Composting	CO			2020-12-19																									Y			Y
S_9a1b6			Food Compost	Food Waste	1	Colton Composting	CO			2020-12-19																									Y		Y	
S_bbc33			Food Compost	Food Waste	1	Colton Composting	CO			2020-12-19																									Y			Y
S_ca270			Food Compost	Food Waste	1	Colton Composting	CO			2020-12-19																									Y		Y	
S_d826e			Food Compost	Food Waste	1	Colton Composting	CO			2020-12-19																									Y			Y
S_dfb19			Food Compost	Food Waste	1	Colton Composting	CO			2020-12-19																									Y		Y	
S_07a72			Food Compost	Food Waste	2	Colton Composting	CO			2020-12-19																									Y			Y
S_2020			Food Compost	Food Waste	2	Colton Composting	CO			2020-12-19																									Y		Y	
S_58d7c			Food Compost	Food Waste	2	Colton Composting	CO			2020-12-19																									Y			Y
S_857e13			Food Compost	Food Waste	2	Colton Composting	CO			2020-12-19																									Y		Y	
S_97807			Food Compost	Food Waste	2	Colton Composting	CO			2020-12-19																									Y			Y
S_dd4c6			Food Compost	Food Waste	2	Colton Composting	CO			2020-12-19																									Y		Y	
S_e947d			Food Compost	Food Waste	2	Colton Composting	CO			2020-12-19																									Y			Y
S_f0f58			Food Compost	Food Waste	2	Colton Composting	CO			2020-12-19																									Y		Y	
S_ocaba			Food Compost	Food Waste	2	Colton Composting	CO			2020-12-19																									Y			Y
S_1f51a			Food Compost	Food Waste	1	Corbin Composting	CO			2020-12-03																									Y		Y	
S_d3ecb			Food Compost	Food Waste	1	Corbin Composting	CO			2020-12-03																									Y			Y
S_e1057			Food Compost	Food Waste	1	Corbin Composting	CO			2020-12-03																									Y		Y	
S_a52fd			Food Compost	Food Waste	12	Corbin Composting	CO			2020-12-03																									Y	Y		Y
S_b4a56			Food Compost	Food Waste	12	Corbin Composting	CO			2020-12-03																									Y		Y	
S_dcc02			Food Compost	Food Waste	12	Corbin Composting	CO			2020-12-03																									Y			Y
S_71b42			Food Compost	Food Waste	6	Flagstaff EcoRanch	CO			2020-11-02																									Y		Y	
S_b2683			Food Compost	Food Waste	6	Flagstaff EcoRanch	CO			2020-11-02																									Y			Y
S_d47bd			Food Compost	Food Waste	6	Flagstaff EcoRanch	CO			2020-11-02																									Y	Y	Y	
S_82597			Food Compost	Food Waste	8	Flagstaff EcoRanch	CO			2020-11-02																									Y			Y
S_b0642			Food Compost	Food Waste	8	Flagstaff EcoRanch	CO			2020-11-02																									Y	Y	Y	
S_c61f2			Food Compost	Food Waste	8	Flagstaff EcoRanch	CO			2020-11-02																									Y			Y
S_39bc6			Food Compost	Food Waste	10	Flagstaff EcoRanch	CO			2020-11-02																									Y	Y	Y	
S_853fa			Food Compost	Food Waste	10	Flagstaff EcoRanch	CO			2020-11-02																									Y			Y
S_f7576			Food Compost	Food Waste	10	Flagstaff EcoRanch	CO			2020-11-02																									Y		Y	
S_1c8da			Food Compost	Food Waste	12	Flagstaff EcoRanch	CO			2020-11-02																									Y			Y
S_eceed			Food Compost	Food Waste	12	Flagstaff EcoRanch	CO			2020-11-02																									Y	Y	Y	
S_ef85a			Food Compost	Food Waste	12	Flagstaff EcoRanch	CO			2020-11-02																									Y			Y
S_25f82			Food Compost	Food Waste	6	Forestdale	CO			2020-12-03																									Y		Y	
S_30c21			Food Compost	Food Waste	6	Forestdale	CO			2020-12-03																									Y			Y
S_592b4			Food Compost	Food Waste	6	Forestdale	CO			2020-12-03																									Y		Y	
S_53bca			Food Compost	Food Waste	1	Home Composting	CO			2020-01-15																									Y			Y
S_9f9fc			Food Compost	Food Waste	1	Home Composting	CO			2020-01-15																									Y		Y	
S_d2d9f			Food Compost	Food Waste	1	Home Composting	CO			2020-01-15																									Y			Y
S_40dad			Food Compost	Food Waste	2	Home Composting	CO			2020-01-15																									Y		Y	
S_c303d			Food Compost	Food Waste	2	Home Composting	CO			2020-01-15																									Y			Y
S_fafa1			Food Compost	Food Waste	2	Home Composting	CO			2020-01-15																									Y	Y	Y	
S_7becf			Food Compost	Food Waste	3	Home Composting	CO			2020-01-15																									Y			Y
S_9df88			Food Compost	Food Waste	3	Home Composting	CO			2020-01-15																									Y		Y	
S_e8233			Food Compost	Food Waste	3	Home Composting	CO			2020-01-15																									Y	Y		Y
S_e5736			Food Compost	Food Waste	0	NAU	EB			2020-09-25																									Y		Y	
